,alpha,sigma,only_negative_disturbances,add_short_timescale,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
346,1.0,0.001,True,True,std_dev,0.12105263157894737,0.07894736842105263,0.042105263157894736,0.0,1.0
347,1.0,0.001,True,True,std_dev_thresh,0.11578947368421053,0.08947368421052632,0.07894736842105263,0.010526315789473684,1.0
348,1.0,0.01,False,False,ac1,0.06766917293233082,0.12030075187969924,0.045112781954887216,0.12030075187969924,0.7
349,1.0,0.01,False,False,ac1_thresh,0.045112781954887216,0.12781954887218044,0.03759398496240601,0.12781954887218044,0.7037037037037037
350,1.0,0.01,False,False,iqr,0.05263157894736842,0.07518796992481203,0.0,0.07518796992481203,0.7
351,1.0,0.01,False,False,iqr_thresh,0.06766917293233082,0.05263157894736842,0.0,0.05263157894736842,0.7037037037037037
352,1.0,0.01,False,False,std_dev,0.09774436090225563,0.09774436090225563,0.015037593984962405,0.09774436090225563,0.7
353,1.0,0.01,False,False,std_dev_thresh,0.11278195488721804,0.09774436090225563,0.022556390977443608,0.09774436090225563,0.7037037037037037
354,1.0,0.01,False,True,ac1,0.15789473684210525,0.14285714285714285,0.022556390977443608,0.12030075187969924,0.7
355,1.0,0.01,False,True,ac1_thresh,0.10526315789473684,0.10526315789473684,0.015037593984962405,0.08270676691729323,0.7037037037037037
356,1.0,0.01,False,True,iqr,0.12030075187969924,0.10526315789473684,0.05263157894736842,0.06015037593984962,0.7
357,1.0,0.01,False,True,iqr_thresh,0.12030075187969924,0.10526315789473684,0.05263157894736842,0.06015037593984962,0.7037037037037037
358,1.0,0.01,False,True,std_dev,0.12781954887218044,0.09774436090225563,0.0,0.07518796992481203,0.7
359,1.0,0.01,False,True,std_dev_thresh,0.12781954887218044,0.11278195488721804,0.0,0.09022556390977443,0.7037037037037037
360,1.0,0.01,True,False,ac1,0.09022556390977443,0.15037593984962405,0.03759398496240601,0.15037593984962405,0.7
361,1.0,0.01,True,False,ac1_thresh,0.09090909090909091,0.1590909090909091,0.030303030303030304,0.1590909090909091,0.6984126984126984
362,1.0,0.01,True,False,iqr,0.08270676691729323,0.06015037593984962,0.015037593984962405,0.06015037593984962,0.7
363,1.0,0.01,True,False,iqr_thresh,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.6984126984126984
364,1.0,0.01,True,False,std_dev,0.09022556390977443,0.07518796992481203,0.03007518796992481,0.07518796992481203,0.7
365,1.0,0.01,True,False,std_dev_thresh,0.09090909090909091,0.07575757575757576,0.022727272727272728,0.07575757575757576,0.6984126984126984
366,1.0,0.01,True,True,ac1,0.20300751879699247,0.16541353383458646,0.045112781954887216,0.12781954887218044,0.7
367,1.0,0.01,True,True,ac1_thresh,0.19696969696969696,0.15151515151515152,0.045454545454545456,0.11363636363636363,0.6984126984126984
368,1.0,0.01,True,True,iqr,0.08270676691729323,0.09774436090225563,0.022556390977443608,0.09022556390977443,0.7
369,1.0,0.01,True,True,iqr_thresh,0.08333333333333333,0.06818181818181818,0.007575757575757576,0.06060606060606061,0.6984126984126984
370,1.0,0.01,True,True,std_dev,0.18045112781954886,0.12781954887218044,0.05263157894736842,0.06015037593984962,0.7
371,1.0,0.01,True,True,std_dev_thresh,0.18181818181818182,0.17424242424242425,0.05303030303030303,0.10606060606060606,0.6984126984126984
372,1.0,0.02,False,False,ac1,0.06766917293233082,0.11278195488721804,0.03759398496240601,0.11278195488721804,0.7
373,1.0,0.02,False,False,ac1_thresh,0.06766917293233082,0.11278195488721804,0.03007518796992481,0.11278195488721804,0.7
374,1.0,0.02,False,False,iqr,0.045112781954887216,0.09022556390977443,0.015037593984962405,0.09022556390977443,0.7
375,1.0,0.02,False,False,iqr_thresh,0.05263157894736842,0.06015037593984962,0.007518796992481203,0.06015037593984962,0.7
376,1.0,0.02,False,False,std_dev,0.09774436090225563,0.09774436090225563,0.022556390977443608,0.09774436090225563,0.7
377,1.0,0.02,False,False,std_dev_thresh,0.11278195488721804,0.09774436090225563,0.022556390977443608,0.09774436090225563,0.7
378,1.0,0.02,False,True,ac1,0.18045112781954886,0.13533834586466165,0.0,0.12030075187969924,0.7
379,1.0,0.02,False,True,ac1_thresh,0.13533834586466165,0.10526315789473684,0.0,0.09022556390977443,0.7
380,1.0,0.02,False,True,iqr,0.11278195488721804,0.15789473684210525,0.03759398496240601,0.12781954887218044,0.7
381,1.0,0.02,False,True,iqr_thresh,0.12030075187969924,0.10526315789473684,0.03007518796992481,0.07518796992481203,0.7
382,1.0,0.02,False,True,std_dev,0.12030075187969924,0.09022556390977443,0.007518796992481203,0.08270676691729323,0.7
383,1.0,0.02,False,True,std_dev_thresh,0.12781954887218044,0.09774436090225563,0.015037593984962405,0.09022556390977443,0.7
384,1.0,0.02,True,False,ac1,0.10526315789473684,0.15789473684210525,0.017543859649122806,0.15789473684210525,0.3
