,alpha,sigma,only_negative_disturbances,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
254,1.5,0.1,True,std_dev,0.10949788263762855,0.08106473079249849,0.03327283726557774,0.07562008469449485,0.87
255,1.5,0.2,False,ac1,0.09194673430564362,0.09258084971464807,0.07419150285351934,0.08243500317057705,0.83
256,1.5,0.2,False,iqr,0.09765377298668358,0.09448319594166138,0.08814204185161699,0.08814204185161699,0.83
257,1.5,0.2,False,std_dev,0.11033608116677235,0.09194673430564362,0.039315155358275206,0.08370323398858592,0.83
258,1.5,0.2,True,ac1,0.09752321981424149,0.10526315789473684,0.07507739938080496,0.09752321981424149,0.68
259,1.5,0.2,True,iqr,0.09752321981424149,0.09442724458204334,0.0804953560371517,0.08823529411764706,0.68
260,1.5,0.2,True,std_dev,0.11145510835913312,0.08204334365325078,0.034055727554179564,0.07894736842105263,0.68
261,1.5,0.5,False,ac1,0.09630459126539753,0.09854423292273236,0.07950727883538634,0.09182530795072788,0.47
262,1.5,0.5,False,iqr,0.09070548712206047,0.09070548712206047,0.08062709966405375,0.0851063829787234,0.47
263,1.5,0.5,False,std_dev,0.1187010078387458,0.09182530795072788,0.03919372900335946,0.0851063829787234,0.47
264,1.5,0.5,True,ac1,0.09569377990430622,0.10287081339712918,0.07177033492822966,0.09808612440191387,0.22
265,1.5,0.5,True,iqr,0.09569377990430622,0.08851674641148326,0.08373205741626795,0.08851674641148326,0.22
266,1.5,0.5,True,std_dev,0.10047846889952153,0.07177033492822966,0.03588516746411483,0.07177033492822966,0.22
