,alpha,sigma,only_negative_disturbances,add_short_timescale,ews,p_linear,p_kendalltau,p_theilsen,p_kendalltau_adj,valid
285,0.75,0.05,False,True,iqr_thresh,0.0,0.0,0.0,0.0,0.01
286,0.75,0.05,False,True,std_dev,0.0,0.0,0.0,0.0,0.01
287,0.75,0.05,False,True,std_dev_thresh,0.0,0.0,0.0,0.0,0.01
288,1.0,1e-10,False,False,ac1,0.11,0.11,0.03,0.11,1.0
289,1.0,1e-10,False,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
290,1.0,1e-10,False,False,iqr,0.13,0.12,0.06,0.12,1.0
291,1.0,1e-10,False,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
292,1.0,1e-10,False,False,std_dev,0.14,0.12,0.08,0.12,1.0
293,1.0,1e-10,False,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
294,1.0,1e-10,False,True,ac1,1.0,1.0,1.0,1.0,1.0
295,1.0,1e-10,False,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
296,1.0,1e-10,False,True,iqr,1.0,1.0,0.69,1.0,1.0
297,1.0,1e-10,False,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
298,1.0,1e-10,False,True,std_dev,1.0,1.0,0.97,1.0,1.0
299,1.0,1e-10,False,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
300,1.0,1e-10,True,False,ac1,0.11,0.11,0.03,0.11,1.0
301,1.0,1e-10,True,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
302,1.0,1e-10,True,False,iqr,0.13,0.12,0.06,0.12,1.0
303,1.0,1e-10,True,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
304,1.0,1e-10,True,False,std_dev,0.14,0.12,0.08,0.12,1.0
305,1.0,1e-10,True,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
306,1.0,1e-10,True,True,ac1,1.0,1.0,1.0,1.0,1.0
307,1.0,1e-10,True,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
308,1.0,1e-10,True,True,iqr,1.0,1.0,0.69,1.0,1.0
309,1.0,1e-10,True,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
310,1.0,1e-10,True,True,std_dev,1.0,1.0,0.97,1.0,1.0
311,1.0,1e-10,True,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
312,1.0,1e-08,False,False,ac1,0.11,0.11,0.03,0.11,1.0
313,1.0,1e-08,False,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
314,1.0,1e-08,False,False,iqr,0.13,0.12,0.06,0.12,1.0
315,1.0,1e-08,False,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
316,1.0,1e-08,False,False,std_dev,0.14,0.12,0.08,0.12,1.0
317,1.0,1e-08,False,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
318,1.0,1e-08,False,True,ac1,1.0,1.0,1.0,1.0,1.0
319,1.0,1e-08,False,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
320,1.0,1e-08,False,True,iqr,1.0,1.0,0.69,1.0,1.0
321,1.0,1e-08,False,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
322,1.0,1e-08,False,True,std_dev,1.0,1.0,0.97,1.0,1.0
323,1.0,1e-08,False,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
324,1.0,1e-08,True,False,ac1,0.11,0.11,0.03,0.11,1.0
325,1.0,1e-08,True,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
326,1.0,1e-08,True,False,iqr,0.13,0.12,0.06,0.12,1.0
327,1.0,1e-08,True,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
328,1.0,1e-08,True,False,std_dev,0.14,0.12,0.08,0.12,1.0
329,1.0,1e-08,True,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
330,1.0,1e-08,True,True,ac1,1.0,1.0,1.0,1.0,1.0
331,1.0,1e-08,True,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
332,1.0,1e-08,True,True,iqr,1.0,1.0,0.69,1.0,1.0
333,1.0,1e-08,True,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
334,1.0,1e-08,True,True,std_dev,1.0,1.0,0.97,1.0,1.0
335,1.0,1e-08,True,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
336,1.0,1e-06,False,False,ac1,0.1,0.1,0.03,0.1,1.0
337,1.0,1e-06,False,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
338,1.0,1e-06,False,False,iqr,0.13,0.12,0.06,0.12,1.0
339,1.0,1e-06,False,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
340,1.0,1e-06,False,False,std_dev,0.13,0.11,0.08,0.11,1.0
341,1.0,1e-06,False,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
342,1.0,1e-06,False,True,ac1,1.0,1.0,1.0,1.0,1.0
343,1.0,1e-06,False,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
344,1.0,1e-06,False,True,iqr,1.0,1.0,0.7,1.0,1.0
345,1.0,1e-06,False,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
346,1.0,1e-06,False,True,std_dev,1.0,1.0,0.97,1.0,1.0
347,1.0,1e-06,False,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
348,1.0,1e-06,True,False,ac1,0.1,0.11,0.03,0.11,1.0
349,1.0,1e-06,True,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
350,1.0,1e-06,True,False,iqr,0.13,0.12,0.06,0.12,1.0
351,1.0,1e-06,True,False,iqr_thresh,0.12,0.13,0.08,0.13,1.0
352,1.0,1e-06,True,False,std_dev,0.13,0.11,0.08,0.11,1.0
353,1.0,1e-06,True,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
354,1.0,1e-06,True,True,ac1,1.0,1.0,1.0,1.0,1.0
355,1.0,1e-06,True,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
356,1.0,1e-06,True,True,iqr,1.0,1.0,0.71,1.0,1.0
357,1.0,1e-06,True,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
358,1.0,1e-06,True,True,std_dev,1.0,1.0,0.97,1.0,1.0
359,1.0,1e-06,True,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
360,1.0,0.0001,False,False,ac1,0.07,0.1,0.02,0.1,1.0
361,1.0,0.0001,False,False,ac1_thresh,0.05,0.09,0.01,0.09,1.0
362,1.0,0.0001,False,False,iqr,0.11,0.08,0.05,0.08,1.0
363,1.0,0.0001,False,False,iqr_thresh,0.07,0.11,0.04,0.11,1.0
364,1.0,0.0001,False,False,std_dev,0.1,0.08,0.06,0.08,1.0
365,1.0,0.0001,False,False,std_dev_thresh,0.05,0.07,0.04,0.07,1.0
366,1.0,0.0001,False,True,ac1,1.0,1.0,1.0,1.0,1.0
367,1.0,0.0001,False,True,ac1_thresh,1.0,1.0,1.0,1.0,1.0
368,1.0,0.0001,False,True,iqr,0.97,1.0,0.66,1.0,1.0
369,1.0,0.0001,False,True,iqr_thresh,0.93,1.0,0.71,1.0,1.0
370,1.0,0.0001,False,True,std_dev,0.95,1.0,0.83,1.0,1.0
371,1.0,0.0001,False,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
372,1.0,0.0001,True,False,ac1,0.07,0.09,0.03,0.09,1.0
373,1.0,0.0001,True,False,ac1_thresh,0.06,0.07,0.02,0.07,1.0
374,1.0,0.0001,True,False,iqr,0.09,0.11,0.06,0.11,1.0
375,1.0,0.0001,True,False,iqr_thresh,0.12,0.1,0.05,0.1,1.0
376,1.0,0.0001,True,False,std_dev,0.11,0.08,0.07,0.08,1.0
377,1.0,0.0001,True,False,std_dev_thresh,0.07,0.08,0.05,0.08,1.0
378,1.0,0.0001,True,True,ac1,0.99,1.0,1.0,1.0,1.0
379,1.0,0.0001,True,True,ac1_thresh,0.98,1.0,1.0,1.0,1.0
380,1.0,0.0001,True,True,iqr,0.95,1.0,0.65,1.0,1.0
381,1.0,0.0001,True,True,iqr_thresh,0.94,1.0,0.59,1.0,1.0
382,1.0,0.0001,True,True,std_dev,0.9,1.0,0.75,1.0,1.0
383,1.0,0.0001,True,True,std_dev_thresh,0.98,1.0,0.98,1.0,1.0
384,1.0,0.001,False,False,ac1,0.061855670103092786,0.061855670103092786,0.020618556701030927,0.061855670103092786,0.97
385,1.0,0.001,False,False,ac1_thresh,0.08247422680412371,0.12371134020618557,0.0,0.12371134020618557,0.97
386,1.0,0.001,False,False,iqr,0.030927835051546393,0.05154639175257732,0.0,0.05154639175257732,0.97
387,1.0,0.001,False,False,iqr_thresh,0.010309278350515464,0.08247422680412371,0.0,0.08247422680412371,0.97
388,1.0,0.001,False,False,std_dev,0.041237113402061855,0.061855670103092786,0.0,0.061855670103092786,0.97
389,1.0,0.001,False,False,std_dev_thresh,0.041237113402061855,0.030927835051546393,0.0,0.030927835051546393,0.97
390,1.0,0.001,False,True,ac1,0.979381443298969,0.9896907216494846,0.9896907216494846,0.9896907216494846,0.97
391,1.0,0.001,False,True,ac1_thresh,0.9896907216494846,0.9896907216494846,0.9896907216494846,0.9896907216494846,0.97
392,1.0,0.001,False,True,iqr,0.8350515463917526,1.0,0.27835051546391754,0.9896907216494846,0.97
393,1.0,0.001,False,True,iqr_thresh,0.8556701030927835,1.0,0.44329896907216493,0.9896907216494846,0.97
394,1.0,0.001,False,True,std_dev,0.6288659793814433,1.0,0.26804123711340205,0.9896907216494846,0.97
395,1.0,0.001,False,True,std_dev_thresh,0.9690721649484536,0.9896907216494846,0.9690721649484536,0.9896907216494846,0.97
396,1.0,0.001,True,False,ac1,0.07216494845360824,0.1134020618556701,0.020618556701030927,0.1134020618556701,0.97
397,1.0,0.001,True,False,ac1_thresh,0.030927835051546393,0.09278350515463918,0.0,0.09278350515463918,0.97
398,1.0,0.001,True,False,iqr,0.030927835051546393,0.08247422680412371,0.0,0.08247422680412371,0.97
399,1.0,0.001,True,False,iqr_thresh,0.08247422680412371,0.07216494845360824,0.0,0.07216494845360824,0.97
400,1.0,0.001,True,False,std_dev,0.030927835051546393,0.07216494845360824,0.0,0.07216494845360824,0.97
401,1.0,0.001,True,False,std_dev_thresh,0.020618556701030927,0.0,0.0,0.0,0.97
402,1.0,0.001,True,True,ac1,0.979381443298969,0.9690721649484536,0.979381443298969,0.9690721649484536,0.97
403,1.0,0.001,True,True,ac1_thresh,0.9690721649484536,0.979381443298969,0.9690721649484536,0.979381443298969,0.97
404,1.0,0.001,True,True,iqr,0.845360824742268,1.0,0.20618556701030927,0.979381443298969,0.97
405,1.0,0.001,True,True,iqr_thresh,0.845360824742268,1.0,0.061855670103092786,0.979381443298969,0.97
406,1.0,0.001,True,True,std_dev,0.6804123711340206,1.0,0.25773195876288657,0.979381443298969,0.97
407,1.0,0.001,True,True,std_dev_thresh,0.979381443298969,0.9896907216494846,0.9278350515463918,0.979381443298969,0.97
408,1.0,0.01,False,False,ac1,0.0379746835443038,0.12658227848101267,0.0,0.12658227848101267,0.79
409,1.0,0.01,False,False,ac1_thresh,0.06329113924050633,0.0759493670886076,0.0,0.0759493670886076,0.79
410,1.0,0.01,False,False,iqr,0.02531645569620253,0.10126582278481013,0.0,0.10126582278481013,0.79
411,1.0,0.01,False,False,iqr_thresh,0.05063291139240506,0.0759493670886076,0.0,0.0759493670886076,0.79
412,1.0,0.01,False,False,std_dev,0.02531645569620253,0.0759493670886076,0.0,0.0759493670886076,0.79
413,1.0,0.01,False,False,std_dev_thresh,0.02531645569620253,0.0379746835443038,0.0,0.0379746835443038,0.79
414,1.0,0.01,False,True,ac1,0.8607594936708861,0.8860759493670886,0.9240506329113924,0.8734177215189873,0.79
415,1.0,0.01,False,True,ac1_thresh,0.8860759493670886,0.9493670886075949,0.9493670886075949,0.9493670886075949,0.79
416,1.0,0.01,False,True,iqr,0.17721518987341772,0.9873417721518988,0.0379746835443038,0.9746835443037974,0.79
417,1.0,0.01,False,True,iqr_thresh,0.24050632911392406,1.0,0.0379746835443038,0.9873417721518988,0.79
418,1.0,0.01,False,True,std_dev,0.08860759493670886,0.8227848101265823,0.0,0.810126582278481,0.79
419,1.0,0.01,False,True,std_dev_thresh,0.3291139240506329,0.9113924050632911,0.11392405063291139,0.8987341772151899,0.79
420,1.0,0.01,True,False,ac1,0.014925373134328358,0.08955223880597014,0.0,0.08955223880597014,0.67
421,1.0,0.01,True,False,ac1_thresh,0.014925373134328358,0.029850746268656716,0.0,0.029850746268656716,0.67
422,1.0,0.01,True,False,iqr,0.029850746268656716,0.08955223880597014,0.0,0.08955223880597014,0.67
423,1.0,0.01,True,False,iqr_thresh,0.05970149253731343,0.05970149253731343,0.0,0.05970149253731343,0.67
424,1.0,0.01,True,False,std_dev,0.04477611940298507,0.05970149253731343,0.0,0.05970149253731343,0.67
425,1.0,0.01,True,False,std_dev_thresh,0.029850746268656716,0.014925373134328358,0.0,0.014925373134328358,0.67
426,1.0,0.01,True,True,ac1,0.6119402985074627,0.5970149253731343,0.7164179104477612,0.5970149253731343,0.67
427,1.0,0.01,True,True,ac1_thresh,0.6268656716417911,0.6716417910447762,0.746268656716418,0.6716417910447762,0.67
428,1.0,0.01,True,True,iqr,0.19402985074626866,0.8507462686567164,0.014925373134328358,0.835820895522388,0.67
429,1.0,0.01,True,True,iqr_thresh,0.19402985074626866,0.8805970149253731,0.014925373134328358,0.8656716417910447,0.67
430,1.0,0.01,True,True,std_dev,0.13432835820895522,0.6268656716417911,0.0,0.6268656716417911,0.67
431,1.0,0.01,True,True,std_dev_thresh,0.11940298507462686,0.7014925373134329,0.014925373134328358,0.6865671641791045,0.67
432,1.0,0.02,False,False,ac1,0.04411764705882353,0.10294117647058823,0.0,0.10294117647058823,0.68
433,1.0,0.02,False,False,ac1_thresh,0.058823529411764705,0.04411764705882353,0.0,0.04411764705882353,0.68
434,1.0,0.02,False,False,iqr,0.029411764705882353,0.07352941176470588,0.0,0.07352941176470588,0.68
435,1.0,0.02,False,False,iqr_thresh,0.029411764705882353,0.08823529411764706,0.0,0.08823529411764706,0.68
436,1.0,0.02,False,False,std_dev,0.029411764705882353,0.04411764705882353,0.0,0.04411764705882353,0.68
437,1.0,0.02,False,False,std_dev_thresh,0.029411764705882353,0.07352941176470588,0.0,0.07352941176470588,0.68
438,1.0,0.02,False,True,ac1,0.7205882352941176,0.7205882352941176,0.8088235294117647,0.7205882352941176,0.68
439,1.0,0.02,False,True,ac1_thresh,0.7647058823529411,0.7941176470588235,0.8088235294117647,0.7941176470588235,0.68
440,1.0,0.02,False,True,iqr,0.04411764705882353,0.9411764705882353,0.0,0.9411764705882353,0.68
441,1.0,0.02,False,True,iqr_thresh,0.08823529411764706,0.9411764705882353,0.0,0.9411764705882353,0.68
442,1.0,0.02,False,True,std_dev,0.029411764705882353,0.5588235294117647,0.0,0.5588235294117647,0.68
443,1.0,0.02,False,True,std_dev_thresh,0.058823529411764705,0.6911764705882353,0.0,0.6911764705882353,0.68
444,1.0,0.02,True,False,ac1,0.16129032258064516,0.25806451612903225,0.12903225806451613,0.25806451612903225,0.31
445,1.0,0.02,True,False,ac1_thresh,0.06451612903225806,0.0967741935483871,0.06451612903225806,0.0967741935483871,0.31
446,1.0,0.02,True,False,iqr,0.0967741935483871,0.0967741935483871,0.0,0.0967741935483871,0.31
447,1.0,0.02,True,False,iqr_thresh,0.0967741935483871,0.03225806451612903,0.0,0.03225806451612903,0.31
448,1.0,0.02,True,False,std_dev,0.06451612903225806,0.06451612903225806,0.0,0.06451612903225806,0.31
449,1.0,0.02,True,False,std_dev_thresh,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.31
450,1.0,0.02,True,True,ac1,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.31
451,1.0,0.02,True,True,ac1_thresh,0.0,0.03225806451612903,0.0,0.03225806451612903,0.31
452,1.0,0.02,True,True,iqr,0.0,0.06451612903225806,0.0,0.06451612903225806,0.31
453,1.0,0.02,True,True,iqr_thresh,0.03225806451612903,0.0,0.0,0.0,0.31
454,1.0,0.02,True,True,std_dev,0.0,0.0,0.0,0.0,0.31
455,1.0,0.02,True,True,std_dev_thresh,0.0,0.0,0.0,0.0,0.31
456,1.0,0.05,False,False,ac1,0.08823529411764706,0.058823529411764705,0.0,0.058823529411764705,0.34
457,1.0,0.05,False,False,ac1_thresh,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.08823529411764706,0.34
458,1.0,0.05,False,False,iqr,0.0,0.058823529411764705,0.0,0.058823529411764705,0.34
459,1.0,0.05,False,False,iqr_thresh,0.029411764705882353,0.058823529411764705,0.0,0.058823529411764705,0.34
460,1.0,0.05,False,False,std_dev,0.0,0.0,0.0,0.0,0.34
461,1.0,0.05,False,False,std_dev_thresh,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.34
462,1.0,0.05,False,True,ac1,0.3235294117647059,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.34
463,1.0,0.05,False,True,ac1_thresh,0.4117647058823529,0.17647058823529413,0.14705882352941177,0.17647058823529413,0.34
464,1.0,0.05,False,True,iqr,0.0,0.5,0.0,0.5,0.34
465,1.0,0.05,False,True,iqr_thresh,0.029411764705882353,0.5,0.0,0.5,0.34
466,1.0,0.05,False,True,std_dev,0.029411764705882353,0.14705882352941177,0.0,0.14705882352941177,0.34
467,1.0,0.05,False,True,std_dev_thresh,0.058823529411764705,0.17647058823529413,0.0,0.17647058823529413,0.34
468,1.0,0.1,False,False,ac1,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.07
469,1.0,0.1,False,False,ac1_thresh,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.07
470,1.0,0.1,False,False,iqr,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.07
471,1.0,0.1,False,False,iqr_thresh,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07
472,1.0,0.1,False,False,std_dev,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07
473,1.0,0.1,False,False,std_dev_thresh,0.14285714285714285,0.0,0.0,0.0,0.07
474,1.0,0.1,False,True,ac1,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07
475,1.0,0.1,False,True,ac1_thresh,0.0,0.14285714285714285,0.0,0.14285714285714285,0.07
476,1.0,0.1,False,True,iqr,0.0,0.2857142857142857,0.0,0.2857142857142857,0.07
477,1.0,0.1,False,True,iqr_thresh,0.0,0.2857142857142857,0.0,0.2857142857142857,0.07
478,1.0,0.1,False,True,std_dev,0.0,0.0,0.0,0.0,0.07
479,1.0,0.1,False,True,std_dev_thresh,0.0,0.0,0.0,0.0,0.07
480,1.0,0.2,False,False,ac1,0.0,0.5,0.0,0.5,0.02
481,1.0,0.2,False,False,ac1_thresh,0.5,1.0,0.0,1.0,0.02
482,1.0,0.2,False,False,iqr,0.0,0.0,0.0,0.0,0.02
483,1.0,0.2,False,False,iqr_thresh,0.0,0.0,0.0,0.0,0.02
484,1.0,0.2,False,False,std_dev,0.0,0.0,0.0,0.0,0.02
485,1.0,0.2,False,False,std_dev_thresh,0.0,0.0,0.0,0.0,0.02
486,1.0,0.2,False,True,ac1,1.0,0.5,0.0,0.5,0.02
487,1.0,0.2,False,True,ac1_thresh,0.5,0.5,0.0,0.5,0.02
488,1.0,0.2,False,True,iqr,0.0,0.0,0.0,0.0,0.02
489,1.0,0.2,False,True,iqr_thresh,0.0,0.0,0.0,0.0,0.02
490,1.0,0.2,False,True,std_dev,0.0,0.0,0.0,0.0,0.02
491,1.0,0.2,False,True,std_dev_thresh,0.0,0.0,0.0,0.0,0.02
492,1.25,1e-10,False,False,ac1,0.11,0.11,0.03,0.11,1.0
493,1.25,1e-10,False,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
494,1.25,1e-10,False,False,iqr,0.13,0.12,0.06,0.12,1.0
495,1.25,1e-10,False,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
496,1.25,1e-10,False,False,std_dev,0.14,0.12,0.08,0.12,1.0
497,1.25,1e-10,False,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
498,1.25,1e-10,False,True,ac1,1.0,1.0,1.0,1.0,1.0
499,1.25,1e-10,False,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
500,1.25,1e-10,False,True,iqr,1.0,1.0,0.69,1.0,1.0
501,1.25,1e-10,False,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
502,1.25,1e-10,False,True,std_dev,1.0,1.0,0.97,1.0,1.0
503,1.25,1e-10,False,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
504,1.25,1e-10,True,False,ac1,0.11,0.11,0.03,0.11,1.0
505,1.25,1e-10,True,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
506,1.25,1e-10,True,False,iqr,0.13,0.12,0.06,0.12,1.0
507,1.25,1e-10,True,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
508,1.25,1e-10,True,False,std_dev,0.14,0.12,0.08,0.12,1.0
509,1.25,1e-10,True,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
510,1.25,1e-10,True,True,ac1,1.0,1.0,1.0,1.0,1.0
511,1.25,1e-10,True,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
512,1.25,1e-10,True,True,iqr,1.0,1.0,0.69,1.0,1.0
513,1.25,1e-10,True,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
514,1.25,1e-10,True,True,std_dev,1.0,1.0,0.97,1.0,1.0
515,1.25,1e-10,True,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
516,1.25,1e-08,False,False,ac1,0.11,0.11,0.03,0.11,1.0
517,1.25,1e-08,False,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
518,1.25,1e-08,False,False,iqr,0.13,0.12,0.06,0.12,1.0
519,1.25,1e-08,False,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
520,1.25,1e-08,False,False,std_dev,0.14,0.12,0.08,0.12,1.0
521,1.25,1e-08,False,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
522,1.25,1e-08,False,True,ac1,1.0,1.0,1.0,1.0,1.0
523,1.25,1e-08,False,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
524,1.25,1e-08,False,True,iqr,1.0,1.0,0.69,1.0,1.0
525,1.25,1e-08,False,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
526,1.25,1e-08,False,True,std_dev,1.0,1.0,0.97,1.0,1.0
527,1.25,1e-08,False,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
528,1.25,1e-08,True,False,ac1,0.11,0.11,0.03,0.11,1.0
529,1.25,1e-08,True,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
530,1.25,1e-08,True,False,iqr,0.13,0.12,0.06,0.12,1.0
531,1.25,1e-08,True,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
532,1.25,1e-08,True,False,std_dev,0.14,0.12,0.08,0.12,1.0
533,1.25,1e-08,True,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
534,1.25,1e-08,True,True,ac1,1.0,1.0,1.0,1.0,1.0
535,1.25,1e-08,True,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
536,1.25,1e-08,True,True,iqr,1.0,1.0,0.69,1.0,1.0
537,1.25,1e-08,True,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
538,1.25,1e-08,True,True,std_dev,1.0,1.0,0.97,1.0,1.0
539,1.25,1e-08,True,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
540,1.25,1e-06,False,False,ac1,0.11,0.11,0.03,0.11,1.0
541,1.25,1e-06,False,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
542,1.25,1e-06,False,False,iqr,0.13,0.12,0.06,0.12,1.0
543,1.25,1e-06,False,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
544,1.25,1e-06,False,False,std_dev,0.13,0.11,0.08,0.11,1.0
545,1.25,1e-06,False,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
546,1.25,1e-06,False,True,ac1,1.0,1.0,1.0,1.0,1.0
547,1.25,1e-06,False,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
548,1.25,1e-06,False,True,iqr,1.0,1.0,0.7,1.0,1.0
549,1.25,1e-06,False,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
550,1.25,1e-06,False,True,std_dev,1.0,1.0,0.97,1.0,1.0
551,1.25,1e-06,False,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
552,1.25,1e-06,True,False,ac1,0.11,0.11,0.03,0.11,1.0
553,1.25,1e-06,True,False,ac1_thresh,0.03,0.08,0.01,0.08,1.0
554,1.25,1e-06,True,False,iqr,0.13,0.12,0.06,0.12,1.0
555,1.25,1e-06,True,False,iqr_thresh,0.12,0.14,0.08,0.14,1.0
556,1.25,1e-06,True,False,std_dev,0.14,0.12,0.08,0.12,1.0
557,1.25,1e-06,True,False,std_dev_thresh,0.08,0.06,0.07,0.06,1.0
558,1.25,1e-06,True,True,ac1,1.0,1.0,1.0,1.0,1.0
559,1.25,1e-06,True,True,ac1_thresh,0.99,1.0,1.0,1.0,1.0
560,1.25,1e-06,True,True,iqr,1.0,1.0,0.68,1.0,1.0
561,1.25,1e-06,True,True,iqr_thresh,0.94,1.0,0.79,1.0,1.0
562,1.25,1e-06,True,True,std_dev,1.0,1.0,0.97,1.0,1.0
563,1.25,1e-06,True,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
564,1.25,0.0001,False,False,ac1,0.09,0.12,0.02,0.12,1.0
565,1.25,0.0001,False,False,ac1_thresh,0.05,0.09,0.02,0.09,1.0
566,1.25,0.0001,False,False,iqr,0.12,0.12,0.06,0.12,1.0
567,1.25,0.0001,False,False,iqr_thresh,0.1,0.12,0.09,0.12,1.0
568,1.25,0.0001,False,False,std_dev,0.11,0.09,0.07,0.09,1.0
569,1.25,0.0001,False,False,std_dev_thresh,0.08,0.06,0.06,0.06,1.0
570,1.25,0.0001,False,True,ac1,1.0,1.0,1.0,1.0,1.0
571,1.25,0.0001,False,True,ac1_thresh,1.0,1.0,1.0,1.0,1.0
572,1.25,0.0001,False,True,iqr,1.0,1.0,0.67,1.0,1.0
573,1.25,0.0001,False,True,iqr_thresh,0.94,1.0,0.74,1.0,1.0
574,1.25,0.0001,False,True,std_dev,0.99,1.0,0.93,1.0,1.0
575,1.25,0.0001,False,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
576,1.25,0.0001,True,False,ac1,0.09,0.11,0.03,0.11,1.0
577,1.25,0.0001,True,False,ac1_thresh,0.06,0.1,0.02,0.1,1.0
578,1.25,0.0001,True,False,iqr,0.12,0.12,0.06,0.12,1.0
579,1.25,0.0001,True,False,iqr_thresh,0.12,0.1,0.04,0.1,1.0
580,1.25,0.0001,True,False,std_dev,0.12,0.11,0.08,0.11,1.0
581,1.25,0.0001,True,False,std_dev_thresh,0.09,0.09,0.06,0.09,1.0
582,1.25,0.0001,True,True,ac1,1.0,1.0,1.0,1.0,1.0
583,1.25,0.0001,True,True,ac1_thresh,1.0,1.0,1.0,1.0,1.0
584,1.25,0.0001,True,True,iqr,1.0,1.0,0.71,1.0,1.0
585,1.25,0.0001,True,True,iqr_thresh,0.94,1.0,0.75,1.0,1.0
586,1.25,0.0001,True,True,std_dev,1.0,1.0,0.95,1.0,1.0
587,1.25,0.0001,True,True,std_dev_thresh,1.0,1.0,1.0,1.0,1.0
588,1.25,0.001,False,False,ac1,0.06,0.09,0.03,0.09,1.0
589,1.25,0.001,False,False,ac1_thresh,0.05,0.09,0.02,0.09,1.0
590,1.25,0.001,False,False,iqr,0.05,0.08,0.02,0.08,1.0
